89.4142	-27.5011	93.1559	15.6688	89.5975	-27.0327	89.5913	-27.0237
88.6503	-28.2531	92.6036	14.7977	88.9939	-27.8557	89.0952	-27.7195
87.9688	-28.9504	92.0241	13.9445	88.2184	-28.8219	88.3027	-28.6491
87.1752	-29.5907	91.4182	13.1098	87.2554	-29.3389	87.3278	-29.2236
86.2251	-30.1581	90.7863	12.2946	86.308	-29.6375	86.4252	-29.5377
85.4694	-30.6313	90.1292	11.4996	85.4099	-30.6616	85.55	-30.4528
84.5703	-31.0068	89.4474	10.7257	84.4811	-31.1808	84.6915	-30.9343
83.6529	-31.436	88.7416	9.97358	83.5679	-31.6267	83.7674	-31.3998
82.6424	-31.8808	88.0126	9.24398	82.68	-31.8851	82.8	-31.7512
81.919	-32.3613	87.261	8.53764	81.8825	-32.6045	82.0219	-32.4321
81.1588	-32.8939	86.4876	7.85525	81.1131	-32.9103	81.4975	-32.6153
80.4107	-33.4362	85.6931	7.19748	80.124	-33.683	80.4259	-33.3691
79.3823	-33.7492	84.8784	6.56499	79.1402	-34.0273	79.4739	-33.7138
78.5358	-33.9498	84.0442	5.9584	78.3037	-34.5737	78.6958	-34.1993
77.4923	-34.412	83.1914	5.3783	77.1027	-34.8686	77.3996	-34.6028
76.428	-34.5113	82.3208	4.82527	76.1629	-34.6328	76.5679	-34.3822
75.4346	-34.6137	81.4333	4.29986	75.2672	-34.7708	75.5692	-34.5653
74.4194	-34.5965	80.5296	3.80259	74.4347	-34.5415	74.705	-34.4208
73.5106	-34.7263	79.6109	3.33393	73.5937	-34.4247	73.6704	-34.446
72.5351	-34.9239	78.6778	2.89436	72.8095	-34.614	72.7175	-34.7247
71.6388	-35.3684	77.7314	2.48432	71.9925	-35.072	72.005	-35.09
70.8387	-35.5828	76.7726	2.10419	71.126	-35.2454	71.259	-35.1951
69.9282	-35.8928	75.8023	1.75437	70.1534	-36.0112	70.1759	-35.9118
69.0463	-36.2818	74.8215	1.43519	69.0919	-36.3083	69.0797	-36.2744
68.2248	-36.7058	73.8312	1.14697	68.2262	-36.6249	68.4451	-36.4839
67.2694	-37.196	72.8323	0.889991	67.2667	-37.1999	67.4274	-37.0325
66.315	-37.6577	71.8259	0.664512	66.3476	-37.7543	66.4916	-37.5812
65.4558	-38.2772	70.8128	0.470752	65.4318	-38.152	65.5829	-38.003
64.6878	-38.9137	69.7942	0.308903	64.62	-38.5511	65.0103	-38.287
63.6488	-39.2253	68.771	0.179125	63.591	-39.0786	63.9828	-38.7808
62.5441	-39.4508	67.7442	0.0815454	62.4236	-39.1657	62.8402	-38.8945
61.4033	-39.3421	66.7149	0.0162606	61.4192	-39.3734	61.877	-39.0639
60.4082	-39.4963	65.684	-0.0166649	60.2921	-39.5588	60.7188	-39.2589
59.5421	-39.423	64.6526	-0.0171987	59.3302	-39.1805	59.7623	-38.9596
